index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original,trace_chunk
570,"bucket0$552,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$461,:3,:6001",
571,"bucket1$73,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$56,:3,:6001",
572,"bucket0$553,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$462,:3,:6001",
573,"bucket0$554,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$463,:3,:6001",
574,"bucket0$555,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$464,:3,:6001",
575,"bucket0$556,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$465,:3,:6001",
576,"bucket0$557,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$466,:3,:6001",
577,"bucket0$558,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$467,:3,:6001",
578,"bucket0$559,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$468,:3,:6001",
579,"bucket0$560,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$469,:3,:6001",
580,"bucket0$561,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$470,:3,:6001",
581,"bucket0$562,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$471,:3,:6001",
582,"bucket0$563,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$472,:3,:6001",
583,"bucket0$564,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$473,:3,:6001",
584,"bucket2$67,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$53,:3,:6001",
585,"bucket0$565,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$474,:3,:6001",
586,"bucket2$68,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$54,:3,:6001",
587,"bucket2$69,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,"bucket2$55,:3,:6001",
588,"bucket1$74,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$57,:3,:6001",
589,"bucket0$566,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$475,:3,:6001",
590,"bucket0$567,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$476,:3,:6001",
591,"bucket0$568,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$477,:3,:6001",
592,"bucket0$569,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$478,:3,:6001",
593,"bucket0$570,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$479,:3,:6001",
594,"bucket1$75,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$58,:3,:6001",
595,"bucket1$76,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,"bucket1$59,:3,:6001",
596,"bucket0$571,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$480,:3,:6001",
597,"bucket0$572,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$481,:3,:6001",
598,"bucket0$573,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$482,:3,:6001",
599,"bucket0$574,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,"bucket0$483,:3,:6001",
600,"bucket0$575,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$484,:3,:6001",
601,"bucket0$576,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$485,:3,:6001",
602,"bucket0$577,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$486,:3,:6001",
603,"bucket0$578,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$487,:3,:6001",
604,"bucket0$579,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$488,:3,:6001",
605,"bucket0$580,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$489,:3,:6001",
606,"bucket2$70,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,"bucket2$56,:3,:6001",
607,"bucket1$77,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,"bucket1$60,:3,:6001",
608,"bucket0$581,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$490,:3,:6001",
609,"bucket0$582,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$491,:3,:6001",
610,"bucket0$583,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$492,:3,:6001",
611,"bucket0$584,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$493,:3,:6001",
612,"bucket0$585,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$494,:3,:6001",
613,"bucket1$78,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,"bucket1$61,:3,:6001",
614,"bucket0$586,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$495,:3,:6001",
615,"bucket0$587,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$496,:3,:6001",
616,"bucket0$588,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$497,:3,:6001",
617,"bucket0$589,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$498,:3,:6001",
618,"bucket0$590,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$499,:3,:6001",
619,"bucket0$591,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$500,:3,:6001",
620,"bucket0$592,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$501,:3,:6001",
621,"bucket0$593,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$502,:3,:6001",
622,"bucket0$594,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$503,:3,:6001",
623,"bucket2$71,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,"bucket2$57,:3,:6001",
624,"bucket1$79,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,"bucket1$62,:3,:6001",
625,"bucket0$595,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$504,:3,:6001",
626,"bucket0$596,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$505,:3,:6001",
627,"bucket0$597,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$506,:3,:6001",
628,"bucket2$72,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,"bucket2$58,:3,:6001",
629,"bucket0$598,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$507,:3,:6001",
630,"bucket0$599,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$508,:3,:6001",
631,"bucket0$600,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$509,:3,:6001",
632,"bucket1$80,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,"bucket1$63,:3,:6001",
633,"bucket0$601,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$510,:3,:6001",
634,"bucket0$602,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$511,:3,:6001",
635,"bucket2$73,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,"bucket2$59,:3,:6001",
636,"bucket0$603,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$512,:3,:6001",
637,"bucket0$604,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$513,:3,:6001",
638,"bucket2$74,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,noise,"bucket2$60,:3,:6001",
639,"bucket0$605,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$514,:3,:6001",
640,"bucket0$606,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$515,:3,:6001",
641,"bucket0$607,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$516,:3,:6001",
642,"bucket0$608,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$517,:3,:6001",
643,"bucket0$609,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$518,:3,:6001",
644,"bucket0$610,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$519,:3,:6001",
645,"bucket0$611,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$520,:3,:6001",
646,"bucket0$612,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$521,:3,:6001",
647,"bucket0$613,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$522,:3,:6001",
648,"bucket0$614,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$523,:3,:6001",
649,"bucket0$615,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$524,:3,:6001",
650,"bucket0$616,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$525,:3,:6001",
651,"bucket0$617,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$526,:3,:6001",
652,"bucket0$618,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$527,:3,:6001",
653,"bucket0$619,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$528,:3,:6001",
654,"bucket0$620,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$529,:3,:6001",
655,"bucket0$621,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,noise,"bucket0$530,:3,:6001",
656,"bucket1$81,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,noise,"bucket1$64,:3,:6001",
