trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket1$490,:3,:6001",2014-05-02T16:11:07.170000,MQ,LAM,14.81292,-61.16314,1240.0,2386.0,2457.0,2386,100.0,ZNE,train,MQ_LAM_20140502_161131
"bucket0$60,:3,:6001",2014-05-02T16:10:48.969900,MQ,BAM,14.8171,-61.1445,670.0,4248.0,,4248,100.0,ZNE,dev,MQ_BAM_20140502_161131
"bucket1$491,:3,:6001",2014-05-02T16:10:41.180000,MQ,IA2,14.80307,-61.20515,289.0,5044.0,5130.0,5044,100.0,ZNE,train,MQ_IA2_20140502_161131
"bucket2$59,:3,:6001",2014-05-02T16:11:18.889900,MQ,CPM,14.8168,-61.2074,242.0,1287.0,,1287,100.0,ZNE,test,MQ_CPM_20140502_161131
"bucket1$492,:3,:6001",2014-05-02T16:12:09.989900,MQ,GBM,14.799451,-61.159276,800.0,2679.0,,2679,100.0,ZNE,train,MQ_GBM_20140502_161236
"bucket1$493,:3,:6001",2014-05-02T16:11:54.399900,MQ,BAM,14.8171,-61.1445,670.0,4246.0,,4246,100.0,ZNE,train,MQ_BAM_20140502_161236
"bucket1$494,:3,:6001",2014-05-02T16:11:55.120000,MQ,IA2,14.80307,-61.20515,289.0,4191.0,4287.0,4191,100.0,ZNE,train,MQ_IA2_20140502_161237
"bucket1$495,:3,:6001",2014-05-02T16:12:04.930000,MQ,LAM,14.81292,-61.16314,1240.0,3233.0,3278.0,3233,100.0,ZNE,train,MQ_LAM_20140502_161237
"bucket1$496,:3,:6001",2014-05-02T19:13:12.240000,MQ,LAM,14.81292,-61.16314,1240.0,2323.0,2409.0,2323,100.0,ZNE,train,MQ_LAM_20140502_191335
"bucket1$497,:3,:6001",2014-05-02T19:13:12.519900,MQ,GBM,14.799451,-61.159276,800.0,2310.0,,2310,100.0,ZNE,train,MQ_GBM_20140502_191335
"bucket2$60,:3,:6001",2014-05-02T19:12:55.600000,MQ,IA2,14.80307,-61.20515,289.0,4085.0,4199.0,4085,100.0,ZNE,test,MQ_IA2_20140502_191336
"bucket1$498,:3,:6001",2014-05-02T19:12:52.639900,MQ,BAM,14.8171,-61.1445,670.0,4383.0,,4383,100.0,ZNE,train,MQ_BAM_20140502_191336
"bucket1$499,:3,:6001",2014-05-02T19:12:49.749900,MQ,MLM,14.7846,-61.1786,370.0,4677.0,,4677,100.0,ZNE,train,MQ_MLM_20140502_191336
"bucket0$61,:3,:6001",2014-05-02T19:44:29.550000,MQ,LAM,14.81292,-61.16314,1240.0,5302.0,5478.0,5302,100.0,ZNE,dev,MQ_LAM_20140502_194522
"bucket1$500,:3,:6001",2014-05-02T19:45:02.389900,MQ,BAM,14.8171,-61.1445,670.0,2075.0,,2075,100.0,ZNE,train,MQ_BAM_20140502_194523
"bucket1$501,:3,:6001",2014-05-02T19:44:59.609900,MQ,MLM,14.7846,-61.1786,370.0,2379.0,,2379,100.0,ZNE,train,MQ_MLM_20140502_194523
"bucket1$502,:3,:6001",2014-05-02T19:44:37.229900,MQ,GBM,14.799451,-61.159276,800.0,4630.0,,4630,100.0,ZNE,train,MQ_GBM_20140502_194523
"bucket1$503,:3,:6001",2014-05-02T19:44:31.170000,MQ,IA2,14.80307,-61.20515,289.0,5238.0,5360.0,5238,100.0,ZNE,train,MQ_IA2_20140502_194523
"bucket1$504,:3,:6001",2014-05-02T19:44:56.799900,MQ,CPM,14.8168,-61.2074,242.0,2763.0,,2763,100.0,ZNE,train,MQ_CPM_20140502_194524
"bucket1$505,:3,:6001",2014-05-02T19:46:22.110000,MQ,LAM,14.81292,-61.16314,1240.0,1138.0,1196.0,1138,100.0,ZNE,train,MQ_LAM_20140502_194633
"bucket1$506,:3,:6001",2014-05-02T19:46:24.919900,MQ,BAM,14.8171,-61.1445,670.0,895.0,,895,100.0,ZNE,train,MQ_BAM_20140502_194633
"bucket1$507,:3,:6001",2014-05-02T19:45:55.679900,MQ,GBM,14.799451,-61.159276,800.0,3825.0,,3825,100.0,ZNE,train,MQ_GBM_20140502_194633
"bucket1$508,:3,:6001",2014-05-02T19:45:58.059900,MQ,MLM,14.7846,-61.1786,370.0,3593.0,,3593,100.0,ZNE,train,MQ_MLM_20140502_194633
"bucket0$62,:3,:6001",2014-05-02T19:46:24.120000,MQ,IA2,14.80307,-61.20515,289.0,993.0,1102.0,993,100.0,ZNE,dev,MQ_IA2_20140502_194634
"bucket1$509,:3,:6001",2014-05-02T19:46:02.219900,MQ,CPM,14.8168,-61.2074,242.0,3276.0,,3276,100.0,ZNE,train,MQ_CPM_20140502_194634
"bucket1$510,:3,:6001",2014-05-02T22:36:59.379900,MQ,CPM,14.8168,-61.2074,242.0,1951.0,,1951,100.0,ZNE,train,MQ_CPM_20140502_223718
"bucket1$511,:3,:6001",2014-05-02T22:36:32.819900,MQ,BAM,14.8171,-61.1445,670.0,4616.0,,4616,100.0,ZNE,train,MQ_BAM_20140502_223718
"bucket0$63,:3,:6001",2014-05-02T22:36:59.429900,MQ,GBM,14.799451,-61.159276,800.0,1998.0,,1998,100.0,ZNE,dev,MQ_GBM_20140502_223719
"bucket0$64,:3,:6001",2014-05-02T22:36:59.240000,MQ,LAM,14.81292,-61.16314,1240.0,2019.0,2104.0,2019,100.0,ZNE,dev,MQ_LAM_20140502_223719
"bucket1$512,:3,:6001",2014-05-02T22:36:36.180000,MQ,IA2,14.80307,-61.20515,289.0,4381.0,4477.0,4381,100.0,ZNE,train,MQ_IA2_20140502_223719
"bucket1$513,:3,:6001",2014-05-03T00:44:31.100000,MQ,LAM,14.81292,-61.16314,1240.0,3631.0,3719.0,3631,100.0,ZNE,train,MQ_LAM_20140503_004507
"bucket0$65,:3,:6001",2014-05-03T00:44:42.099900,MQ,MLM,14.7846,-61.1786,370.0,2577.0,,2577,100.0,ZNE,dev,MQ_MLM_20140503_004507
"bucket1$514,:3,:6001",2014-05-03T00:44:34.929900,MQ,GBM,14.799451,-61.159276,800.0,3297.0,,3297,100.0,ZNE,train,MQ_GBM_20140503_004507
"bucket1$515,:3,:6001",2014-05-03T00:44:58.430000,MQ,IA2,14.80307,-61.20515,289.0,972.0,1072.0,972,100.0,ZNE,train,MQ_IA2_20140503_004508
"bucket0$66,:3,:6001",2014-05-03T01:04:03.070000,MQ,LAM,14.81292,-61.16314,1240.0,5272.0,5403.0,5272,100.0,ZNE,dev,MQ_LAM_20140503_010455
"bucket1$516,:3,:6001",2014-05-03T01:04:47.519900,MQ,GBM,14.799451,-61.159276,800.0,850.0,,850,100.0,ZNE,train,MQ_GBM_20140503_010456
"bucket1$517,:3,:6001",2014-05-03T01:04:21.619900,MQ,CPM,14.8168,-61.2074,242.0,3472.0,,3472,100.0,ZNE,train,MQ_CPM_20140503_010456
"bucket1$518,:3,:6001",2014-05-03T01:04:18.309900,MQ,BAM,14.8171,-61.1445,670.0,3804.0,,3804,100.0,ZNE,train,MQ_BAM_20140503_010456
"bucket1$519,:3,:6001",2014-05-03T01:04:40.890000,MQ,IA2,14.80307,-61.20515,289.0,1548.0,1650.0,1548,100.0,ZNE,train,MQ_IA2_20140503_010456
"bucket1$520,:3,:6001",2014-05-03T04:38:37.989900,MQ,GBM,14.799451,-61.159276,800.0,708.0,,708,100.0,ZNE,train,MQ_GBM_20140503_043845
"bucket0$67,:3,:6001",2014-05-03T04:38:16.320000,MQ,LAM,14.81292,-61.16314,1240.0,2877.0,2944.0,2877,100.0,ZNE,dev,MQ_LAM_20140503_043845
"bucket1$521,:3,:6001",2014-05-03T04:38:02.129900,MQ,BAM,14.8171,-61.1445,670.0,4336.0,,4336,100.0,ZNE,train,MQ_BAM_20140503_043845
"bucket1$522,:3,:6001",2014-05-03T04:38:03.009900,MQ,MLM,14.7846,-61.1786,370.0,4253.0,,4253,100.0,ZNE,train,MQ_MLM_20140503_043845
"bucket1$523,:3,:6001",2014-05-03T04:37:57.280000,MQ,IA2,14.80307,-61.20515,289.0,4850.0,4938.0,4850,100.0,ZNE,train,MQ_IA2_20140503_043845
"bucket2$61,:3,:6001",2014-05-03T04:38:25.590000,WI,SAM,14.84108,-61.1638,485.0,2037.0,,2037,100.0,ZNE,test,WI_SAM_20140503_043845
"bucket1$524,:3,:6001",2014-05-03T04:38:29.309900,MQ,CPM,14.8168,-61.2074,242.0,1698.0,,1698,100.0,ZNE,train,MQ_CPM_20140503_043846
"bucket0$68,:3,:6001",2014-05-04T04:37:02.479900,MQ,BAM,14.8171,-61.1445,670.0,562.0,,562,100.0,ZNE,dev,MQ_BAM_20140504_043708
"bucket1$525,:3,:6001",2014-05-04T04:37:00.329900,MQ,GBM,14.799451,-61.159276,800.0,798.0,,798,100.0,ZNE,train,MQ_GBM_20140504_043708
"bucket1$526,:3,:6001",2014-05-04T04:36:37.780000,MQ,IA2,14.80307,-61.20515,289.0,3103.0,3390.0,3103,100.0,ZNE,train,MQ_IA2_20140504_043708
"bucket1$527,:3,:6001",2014-05-04T04:36:59.060000,MQ,LAM,14.81292,-61.16314,1240.0,1186.0,1263.0,1186,100.0,ZNE,train,MQ_LAM_20140504_043710
"bucket1$528,:3,:6001",2014-05-04T07:26:25.019900,MQ,MLM,14.7846,-61.1786,370.0,1560.0,,1560,100.0,ZNE,train,MQ_MLM_20140504_072640
"bucket1$529,:3,:6001",2014-05-04T07:26:23.799900,MQ,BAM,14.8171,-61.1445,670.0,1760.0,,1760,100.0,ZNE,train,MQ_BAM_20140504_072641
"bucket1$530,:3,:6001",2014-05-04T07:25:56.820000,MQ,LAM,14.81292,-61.16314,1240.0,4464.0,4561.0,4464,100.0,ZNE,train,MQ_LAM_20140504_072641
"bucket1$531,:3,:6001",2014-05-04T07:25:55.289900,MQ,GBM,14.799451,-61.159276,800.0,4618.0,,4618,100.0,ZNE,train,MQ_GBM_20140504_072641
"bucket2$62,:3,:6001",2014-05-04T07:26:17.710000,MQ,IA2,14.80307,-61.20515,289.0,2378.0,2483.0,2378,100.0,ZNE,test,MQ_IA2_20140504_072641
"bucket1$532,:3,:6001",2014-05-04T13:21:39.489900,MQ,CPM,14.8168,-61.2074,242.0,2846.0,,2846,100.0,ZNE,train,MQ_CPM_20140504_132207
"bucket1$533,:3,:6001",2014-05-04T13:21:54.949900,MQ,BAM,14.8171,-61.1445,670.0,1432.0,,1432,100.0,ZNE,train,MQ_BAM_20140504_132209
"bucket2$63,:3,:6001",2014-05-04T13:22:03.690000,MQ,IA2,14.80307,-61.20515,289.0,595.0,746.0,595,100.0,ZNE,test,MQ_IA2_20140504_132209
"bucket1$534,:3,:6001",2014-05-04T13:21:16.119900,MQ,GBM,14.799451,-61.159276,800.0,5352.0,,5352,100.0,ZNE,train,MQ_GBM_20140504_132209
"bucket1$535,:3,:6001",2014-05-04T13:21:53.220000,MQ,LAM,14.81292,-61.16314,1240.0,1647.0,1784.0,1647,100.0,ZNE,train,MQ_LAM_20140504_132209
"bucket1$536,:3,:6001",2014-05-04T13:21:17.119900,MQ,MLM,14.7846,-61.1786,370.0,5302.0,,5302,100.0,ZNE,train,MQ_MLM_20140504_132210
"bucket1$537,:3,:6001",2014-05-05T01:07:31.719900,MQ,GBM,14.799451,-61.159276,800.0,4708.0,,4708,100.0,ZNE,train,MQ_GBM_20140505_010818
"bucket1$538,:3,:6001",2014-05-05T01:07:53.210000,MQ,LAM,14.81292,-61.16314,1240.0,2562.0,2656.0,2562,100.0,ZNE,train,MQ_LAM_20140505_010818
"bucket1$539,:3,:6001",2014-05-05T01:07:33.530000,MQ,IA2,14.80307,-61.20515,289.0,4608.0,4758.0,4608,100.0,ZNE,train,MQ_IA2_20140505_010819
"bucket1$540,:3,:6001",2014-05-05T01:08:03.909900,MQ,BAM,14.8171,-61.1445,670.0,1600.0,,1600,100.0,ZNE,train,MQ_BAM_20140505_010819
"bucket2$64,:3,:6001",2014-05-05T15:03:16.199900,MQ,BAM,14.8171,-61.1445,670.0,4232.0,,4232,100.0,ZNE,test,MQ_BAM_20140505_150358
"bucket2$65,:3,:6001",2014-05-05T15:03:17.519900,MQ,GBM,14.799451,-61.159276,800.0,4119.0,,4119,100.0,ZNE,test,MQ_GBM_20140505_150358
"bucket1$541,:3,:6001",2014-05-05T15:03:50.140000,MQ,LAM,14.81292,-61.16314,1240.0,864.0,894.0,864,100.0,ZNE,train,MQ_LAM_20140505_150358
"bucket1$542,:3,:6001",2014-05-05T15:03:46.600000,MQ,IA2,14.80307,-61.20515,289.0,1275.0,1375.0,1275,100.0,ZNE,train,MQ_IA2_20140505_150359
"bucket1$543,:3,:6001",2014-05-05T15:03:16.859900,MQ,CPM,14.8168,-61.2074,242.0,4269.0,,4269,100.0,ZNE,train,MQ_CPM_20140505_150359
"bucket1$544,:3,:6001",2014-05-05T15:03:53.360000,WI,SAM,14.84108,-61.1638,485.0,675.0,742.0,675,100.0,ZNE,train,WI_SAM_20140505_150400
"bucket1$545,:3,:6001",2014-05-05T15:38:18.439900,MQ,GBM,14.799451,-61.159276,800.0,917.0,,917,100.0,ZNE,train,MQ_GBM_20140505_153827
"bucket1$546,:3,:6001",2014-05-05T15:37:37.520000,MQ,LAM,14.81292,-61.16314,1240.0,5013.0,5072.0,5013,100.0,ZNE,train,MQ_LAM_20140505_153827
"bucket1$547,:3,:6001",2014-05-05T15:37:46.349900,MQ,BAM,14.8171,-61.1445,670.0,4170.0,,4170,100.0,ZNE,train,MQ_BAM_20140505_153828
"bucket1$548,:3,:6001",2014-05-05T17:06:02.449900,MQ,GBM,14.799451,-61.159276,800.0,2879.0,,2879,100.0,ZNE,train,MQ_GBM_20140505_170631
"bucket0$69,:3,:6001",2014-05-05T17:05:57.680000,MQ,LAM,14.81292,-61.16314,1240.0,3361.0,3401.0,3361,100.0,ZNE,dev,MQ_LAM_20140505_170631
"bucket2$66,:3,:6001",2014-05-05T17:05:50.829900,MQ,BAM,14.8171,-61.1445,670.0,4086.0,,4086,100.0,ZNE,test,MQ_BAM_20140505_170631
"bucket1$549,:3,:6001",2014-05-05T17:13:23.869900,MQ,GBM,14.799451,-61.159276,800.0,1743.0,,1743,100.0,ZNE,train,MQ_GBM_20140505_171341
"bucket1$550,:3,:6001",2014-05-05T17:13:05.280000,MQ,LAM,14.81292,-61.16314,1240.0,3607.0,3694.0,3607,100.0,ZNE,train,MQ_LAM_20140505_171341
"bucket1$551,:3,:6001",2014-05-05T17:13:28.079900,MQ,BAM,14.8171,-61.1445,670.0,1362.0,,1362,100.0,ZNE,train,MQ_BAM_20140505_171341
"bucket1$552,:3,:6001",2014-05-05T18:00:53.489900,MQ,GBM,14.799451,-61.159276,800.0,4425.0,,4425,100.0,ZNE,train,MQ_GBM_20140505_180137
"bucket1$553,:3,:6001",2014-05-05T18:00:45.009900,MQ,MLM,14.7846,-61.1786,370.0,5277.0,,5277,100.0,ZNE,train,MQ_MLM_20140505_180137
"bucket1$554,:3,:6001",2014-05-05T18:01:18.119900,MQ,BAM,14.8171,-61.1445,670.0,1967.0,,1967,100.0,ZNE,train,MQ_BAM_20140505_180137
"bucket1$555,:3,:6001",2014-05-05T18:01:31.470000,MQ,IA2,14.80307,-61.20515,289.0,634.0,667.0,634,100.0,ZNE,train,MQ_IA2_20140505_180137
"bucket1$556,:3,:6001",2014-05-05T18:01:04.570000,MQ,LAM,14.81292,-61.16314,1240.0,3342.0,3449.0,3342,100.0,ZNE,train,MQ_LAM_20140505_180137
"bucket1$557,:3,:6001",2014-05-05T18:02:18.950000,MQ,LAM,14.81292,-61.16314,1240.0,2365.0,,2365,100.0,ZNE,train,MQ_LAM_20140505_180242
"bucket1$558,:3,:6001",2014-05-05T18:02:29.229900,MQ,MLM,14.7846,-61.1786,370.0,1359.0,,1359,100.0,ZNE,train,MQ_MLM_20140505_180242
"bucket0$70,:3,:6001",2014-05-05T18:02:08.239900,MQ,CPM,14.8168,-61.2074,242.0,3516.0,,3516,100.0,ZNE,dev,MQ_CPM_20140505_180243
"bucket1$559,:3,:6001",2014-05-05T18:01:54.859900,MQ,GBM,14.799451,-61.159276,800.0,4862.0,,4862,100.0,ZNE,train,MQ_GBM_20140505_180243
"bucket0$71,:3,:6001",2014-05-05T18:02:14.139900,MQ,BAM,14.8171,-61.1445,670.0,2949.0,,2949,100.0,ZNE,dev,MQ_BAM_20140505_180243
"bucket1$560,:3,:6001",2014-05-05T18:02:36.680000,MQ,IA2,14.80307,-61.20515,289.0,,766.0,766,100.0,ZNE,train,MQ_IA2_20140505_180244
"bucket1$561,:3,:6001",2014-05-06T00:02:20.919900,MQ,GBM,14.799451,-61.159276,800.0,5449.0,,5449,100.0,ZNE,train,MQ_GBM_20140506_000315
"bucket1$562,:3,:6001",2014-05-06T00:02:29.600000,MQ,LAM,14.81292,-61.16314,1240.0,4587.0,4651.0,4587,100.0,ZNE,train,MQ_LAM_20140506_000315
"bucket1$563,:3,:6001",2014-05-06T00:02:43.399900,MQ,CPM,14.8168,-61.2074,242.0,3236.0,,3236,100.0,ZNE,train,MQ_CPM_20140506_000315
"bucket0$72,:3,:6001",2014-05-06T00:02:21.349900,MQ,BAM,14.8171,-61.1445,670.0,5444.0,,5444,100.0,ZNE,dev,MQ_BAM_20140506_000315
"bucket1$564,:3,:6001",2014-05-06T00:02:28.919900,MQ,MLM,14.7846,-61.1786,370.0,4698.0,,4698,100.0,ZNE,train,MQ_MLM_20140506_000315
"bucket1$565,:3,:6001",2014-05-06T00:02:40.690000,MQ,IA2,14.80307,-61.20515,289.0,3531.0,3625.0,3531,100.0,ZNE,train,MQ_IA2_20140506_000316
"bucket2$67,:3,:6001",2014-05-06T00:03:05.280000,WI,SAM,14.84108,-61.1638,485.0,1136.0,1184.0,1136,100.0,ZNE,test,WI_SAM_20140506_000316
"bucket0$73,:3,:6001",2014-05-06T12:12:57.869900,MQ,GBM,14.799451,-61.159276,800.0,3600.0,,3600,100.0,ZNE,dev,MQ_GBM_20140506_121333
"bucket0$74,:3,:6001",2014-05-06T12:13:00.260000,MQ,IA2,14.80307,-61.20515,289.0,3364.0,3540.0,3364,100.0,ZNE,dev,MQ_IA2_20140506_121333
"bucket1$566,:3,:6001",2014-05-06T12:12:47.100000,MQ,LAM,14.81292,-61.16314,1240.0,4701.0,4836.0,4701,100.0,ZNE,train,MQ_LAM_20140506_121334
"bucket1$567,:3,:6001",2014-05-06T12:12:59.189900,MQ,BAM,14.8171,-61.1445,670.0,3501.0,,3501,100.0,ZNE,train,MQ_BAM_20140506_121334
"bucket1$568,:3,:6001",2014-05-06T12:28:35.590000,MQ,LAM,14.81292,-61.16314,1240.0,1705.0,1768.0,1705,100.0,ZNE,train,MQ_LAM_20140506_122852
"bucket1$569,:3,:6001",2014-05-06T12:28:21.129900,MQ,GBM,14.799451,-61.159276,800.0,3164.0,,3164,100.0,ZNE,train,MQ_GBM_20140506_122852
"bucket1$570,:3,:6001",2014-05-06T12:28:31.419900,MQ,BAM,14.8171,-61.1445,670.0,2172.0,,2172,100.0,ZNE,train,MQ_BAM_20140506_122853
"bucket1$571,:3,:6001",2014-05-06T12:32:20.190000,MQ,LAM,14.81292,-61.16314,1240.0,3407.0,3462.0,3407,100.0,ZNE,train,MQ_LAM_20140506_123254
"bucket1$572,:3,:6001",2014-05-06T12:32:14.369900,MQ,BAM,14.8171,-61.1445,670.0,4026.0,,4026,100.0,ZNE,train,MQ_BAM_20140506_123254
"bucket0$75,:3,:6001",2014-05-06T12:32:03.319900,MQ,GBM,14.799451,-61.159276,800.0,5138.0,,5138,100.0,ZNE,dev,MQ_GBM_20140506_123254
"bucket1$573,:3,:6001",2014-05-06T12:32:50.250000,MQ,IA2,14.80307,-61.20515,289.0,,557.0,557,100.0,ZNE,train,MQ_IA2_20140506_123255
"bucket0$76,:3,:6001",2014-05-06T20:21:29.649900,MQ,GBM,14.799451,-61.159276,800.0,5155.0,,5155,100.0,ZNE,dev,MQ_GBM_20140506_202221
"bucket1$574,:3,:6001",2014-05-06T20:21:28.900000,MQ,LAM,14.81292,-61.16314,1240.0,5235.0,5259.0,5235,100.0,ZNE,train,MQ_LAM_20140506_202221
"bucket1$575,:3,:6001",2014-05-06T20:21:42.889900,MQ,BAM,14.8171,-61.1445,670.0,3865.0,,3865,100.0,ZNE,train,MQ_BAM_20140506_202221
"bucket1$576,:3,:6001",2014-05-06T20:21:48.260000,MQ,IA2,14.80307,-61.20515,289.0,3357.0,3454.0,3357,100.0,ZNE,train,MQ_IA2_20140506_202221
"bucket1$577,:3,:6001",2014-05-06T21:01:29.089900,MQ,GBM,14.799451,-61.159276,800.0,2053.0,,2053,100.0,ZNE,train,MQ_GBM_20140506_210149
"bucket1$578,:3,:6001",2014-05-06T21:01:35.650000,MQ,LAM,14.81292,-61.16314,1240.0,1405.0,1464.0,1405,100.0,ZNE,train,MQ_LAM_20140506_210149
"bucket2$68,:3,:6001",2014-05-06T21:00:59.339900,MQ,BAM,14.8171,-61.1445,670.0,5062.0,,5062,100.0,ZNE,test,MQ_BAM_20140506_210149
"bucket1$579,:3,:6001",2014-05-06T21:01:29.460000,MQ,IA2,14.80307,-61.20515,289.0,2076.0,2176.0,2076,100.0,ZNE,train,MQ_IA2_20140506_210150
"bucket1$580,:3,:6001",2014-05-06T21:01:36.890000,WI,SAM,14.84108,-61.1638,485.0,1382.0,1409.0,1382,100.0,ZNE,train,WI_SAM_20140506_210150
"bucket1$581,:3,:6001",2014-05-07T10:02:58.669900,MQ,GBM,14.799451,-61.159276,800.0,3666.0,,3666,100.0,ZNE,train,MQ_GBM_20140507_100335
"bucket1$582,:3,:6001",2014-05-07T10:03:14.190000,MQ,LAM,14.81292,-61.16314,1240.0,2216.0,2313.0,2216,100.0,ZNE,train,MQ_LAM_20140507_100336
"bucket1$583,:3,:6001",2014-05-07T10:03:25.820000,MQ,IA2,14.80307,-61.20515,289.0,999.0,1263.0,999,100.0,ZNE,train,MQ_IA2_20140507_100335
"bucket1$584,:3,:6001",2014-05-07T10:02:59.569900,MQ,BAM,14.8171,-61.1445,670.0,3707.0,,3707,100.0,ZNE,train,MQ_BAM_20140507_100336
"bucket1$585,:3,:6001",2014-05-07T16:59:43.489900,MQ,BAM,14.8171,-61.1445,670.0,2874.0,,2874,100.0,ZNE,train,MQ_BAM_20140507_170012
"bucket1$586,:3,:6001",2014-05-07T16:59:20.959900,MQ,GBM,14.799451,-61.159276,800.0,5152.0,,5152,100.0,ZNE,train,MQ_GBM_20140507_170012
"bucket1$587,:3,:6001",2014-05-07T16:59:41.760000,MQ,LAM,14.81292,-61.16314,1240.0,3121.0,3156.0,3121,100.0,ZNE,train,MQ_LAM_20140507_170012
"bucket1$588,:3,:6001",2014-05-07T16:59:23.610000,MQ,IA2,14.80307,-61.20515,289.0,,5101.0,5101,100.0,ZNE,train,MQ_IA2_20140507_170014
"bucket1$589,:3,:6001",2014-05-09T07:03:01.789900,MQ,BAM,14.8171,-61.1445,670.0,2904.0,,2904,100.0,ZNE,train,MQ_BAM_20140509_070330
"bucket2$69,:3,:6001",2014-05-09T07:03:22.709900,MQ,GBM,14.799451,-61.159276,800.0,814.0,,814,100.0,ZNE,test,MQ_GBM_20140509_070330
"bucket2$70,:3,:6001",2014-05-09T07:03:20.780000,MQ,LAM,14.81292,-61.16314,1240.0,1036.0,1121.0,1036,100.0,ZNE,test,MQ_LAM_20140509_070331
"bucket1$590,:3,:6001",2014-05-09T07:03:13.930000,MQ,IA2,14.80307,-61.20515,289.0,1739.0,1859.0,1739,100.0,ZNE,train,MQ_IA2_20140509_070331
"bucket0$77,:3,:6001",2014-05-10T02:03:16.090000,MQ,LAM,14.81292,-61.16314,1240.0,3752.0,3935.0,3752,100.0,ZNE,dev,MQ_LAM_20140510_020353
"bucket1$591,:3,:6001",2014-05-10T02:03:40.919900,MQ,GBM,14.799451,-61.159276,800.0,1270.0,,1270,100.0,ZNE,train,MQ_GBM_20140510_020353
"bucket1$592,:3,:6001",2014-05-10T02:03:41.029900,MQ,BAM,14.8171,-61.1445,670.0,1290.0,,1290,100.0,ZNE,train,MQ_BAM_20140510_020353
"bucket1$593,:3,:6001",2014-05-10T02:03:49.090000,MQ,IA2,14.80307,-61.20515,289.0,510.0,627.0,510,100.0,ZNE,train,MQ_IA2_20140510_020354
"bucket1$594,:3,:6001",2014-05-10T02:03:19.410000,WI,SAM,14.84108,-61.1638,485.0,3497.0,3674.0,3497,100.0,ZNE,train,WI_SAM_20140510_020354
"bucket1$595,:3,:6001",2014-05-10T05:55:47.699900,MQ,GBM,14.799451,-61.159276,800.0,4642.0,,4642,100.0,ZNE,train,MQ_GBM_20140510_055634
"bucket0$78,:3,:6001",2014-05-10T05:56:07.220000,MQ,LAM,14.81292,-61.16314,1240.0,2692.0,2748.0,2692,100.0,ZNE,dev,MQ_LAM_20140510_055634
"bucket1$596,:3,:6001",2014-05-10T05:56:20.479900,MQ,BAM,14.8171,-61.1445,670.0,1407.0,,1407,100.0,ZNE,train,MQ_BAM_20140510_055634
"bucket1$597,:3,:6001",2014-05-10T05:55:48.570000,MQ,IA2,14.80307,-61.20515,289.0,,4718.0,4718,100.0,ZNE,train,MQ_IA2_20140510_055635
"bucket1$598,:3,:6001",2014-05-13T01:29:26.250000,MQ,IA2,14.80307,-61.20515,289.0,4722.0,4853.0,4722,100.0,ZNE,train,MQ_IA2_20140513_013013
"bucket1$599,:3,:6001",2014-05-13T01:29:41.900000,MQ,LAM,14.81292,-61.16314,1240.0,3170.0,3206.0,3170,100.0,ZNE,train,MQ_LAM_20140513_013013
"bucket1$600,:3,:6001",2014-05-13T01:29:23.819900,MQ,GBM,14.799451,-61.159276,800.0,4982.0,,4982,100.0,ZNE,train,MQ_GBM_20140513_013013
"bucket1$601,:3,:6001",2014-05-13T01:29:19.369900,MQ,BAM,14.8171,-61.1445,670.0,5456.0,,5456,100.0,ZNE,train,MQ_BAM_20140513_013013
"bucket2$71,:3,:6001",2014-05-15T02:02:36.679900,MQ,GBM,14.799451,-61.159276,800.0,2589.0,,2589,100.0,ZNE,test,MQ_GBM_20140515_020302
"bucket1$602,:3,:6001",2014-05-15T02:02:24.760000,MQ,IA2,14.80307,-61.20515,289.0,3825.0,3934.0,3825,100.0,ZNE,train,MQ_IA2_20140515_020303
"bucket1$603,:3,:6001",2014-05-15T02:02:35.769900,MQ,BAM,14.8171,-61.1445,670.0,2753.0,,2753,100.0,ZNE,train,MQ_BAM_20140515_020303
"bucket1$604,:3,:6001",2014-05-15T08:04:35.629900,MQ,GBM,14.799451,-61.159276,800.0,2892.0,,2892,100.0,ZNE,train,MQ_GBM_20140515_080504
"bucket1$605,:3,:6001",2014-05-15T08:04:36.010000,MQ,IA2,14.80307,-61.20515,289.0,2862.0,2963.0,2862,100.0,ZNE,train,MQ_IA2_20140515_080504
"bucket1$606,:3,:6001",2014-05-15T08:04:14.039900,MQ,CPM,14.8168,-61.2074,242.0,5093.0,,5093,100.0,ZNE,train,MQ_CPM_20140515_080504
"bucket0$79,:3,:6001",2014-05-15T08:04:54.069900,MQ,BAM,14.8171,-61.1445,670.0,1091.0,,1091,100.0,ZNE,dev,MQ_BAM_20140515_080504
"bucket2$72,:3,:6001",2014-05-17T00:56:36.109900,MQ,GBM,14.799451,-61.159276,800.0,4557.0,,4557,100.0,ZNE,test,MQ_GBM_20140517_005721
"bucket1$607,:3,:6001",2014-05-17T00:57:10.890000,MQ,LAM,14.81292,-61.16314,1240.0,1093.0,1278.0,1093,100.0,ZNE,train,MQ_LAM_20140517_005721
"bucket1$608,:3,:6001",2014-05-17T00:56:54.379900,MQ,BAM,14.8171,-61.1445,670.0,2747.0,,2747,100.0,ZNE,train,MQ_BAM_20140517_005721
